Label,URL
face,https://urldefense.com/v3/__https://www.sephora.com/product/nude-red-hot-lips-P451168?icid2=products*20grid:p451168__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8NvaHdpQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/too-faced-diamond-light-bronzer-P457249?icid2=products*20grid:p457249__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8gJgR96A$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/under-cover-blurring-coconut-face-primer-P445426?icid2=products*20grid:p445426__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-mtUj5uw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/dual-finish-multi-tasking-illuminating-highlighter-P420728?icid2=products*20grid:p420728__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8G1vAbEw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/all-over-glow-face-body-shimmer-in-powder-P411831?icid2=products*20grid:p411831__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx90uOo13A$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/bomb-baby-2-P450889?icid2=products*20grid:p450889__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_IAtfr9A$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/pink-perfect-creme-P419445?icid2=products*20grid:p419445__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_dzLrFXQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/glow-getter-mist-P416789?icid2=products*20grid:p416789__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9y-ew44A$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/boi-ing-hydrating-concealer-P419715?icid2=products*20grid:p419715__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-LSvCHSg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/urban-decay-moondust-glitter-liquid-face-body-illuminizer-P456946?icid2=products*20grid:p456946__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-5mS6hHA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/beyond-perfecting-super-concealer-camouflage-24-hour-wear-apricot-color-corrector-P424829?icid2=products*20grid:p424829__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8Vh_LLkw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/argan-moonstone-glow-highlighting-stick-P430948?icid2=products*20grid:p430948__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-dkZa5yg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/the-golden-goddess-look-set-P433510?icid2=products*20grid:p433510__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_vKwtnPQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/a-highlight-professional-liquid-face-highlighter-P432609?icid2=products*20grid:p432609__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-VkSPyDg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/marc-jacobs-beauty-mist-matched-3-piece-essentials-set-spring-runway-edition-P456961?icid2=products*20grid:p456961__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8Aqym9AQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/origins-pretty-in-bloom-spf-20-flower-infused-long-wear-foundation-P455004?icid2=products*20grid:p455004__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-CTiOmWg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/strobing-highlighting-stick-P416365?icid2=products*20grid:p416365__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8T2YwrKQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/rms-beauty-living-glow-face-body-powder-P456153?icid2=products*20grid:p456153__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_-tWn_uQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/fortune-fun-favorites-mini-set-P439654?icid2=products*20grid:p439654__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-R9QbsuA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/fluid-master-primer-P393407?icid2=products*20grid:p393407__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9gtI-GSQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/artist-face-color-mini-highlighter-blush-duo-P423999?icid2=products*20grid:p423999__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8aYUgbNA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/aura-dew-face-eyes-lip-P435418?icid2=products*20grid:p435418__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9Js9aFlQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/prisme-libre-travel-mat-finish-enhanced-radiance-loose-powder-P416205?icid2=products*20grid:p416205__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_E5hq6mg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/melt-cosmetics-the-sculpt-stack-bronzer-contour-powder-P462886?icid2=products*20grid:p462886__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-i24VISQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/ultra-hd-skin-booster-P417174?icid2=products*20grid:p417174__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9PMKPZGw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/matte-perfection-pre-makeup-base-P433470?icid2=products*20grid:p433470__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9ESFRRRA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/mermaid-glow-P422515?icid2=products*20grid:p422515__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-qSZnssA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/lucid-skin-highlighter-P446035?icid2=products*20grid:p446035__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx96DqG3zg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/stay-matte-universal-blotting-powder-P407483?icid2=products*20grid:p407483__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_pj9TSIg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/ultra-hd-soft-light-P428676?icid2=products*20grid:p428676__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-KpUxldQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/maestro-fusion-makeup-spf-15-foundation-P393403?icid2=products*20grid:p393403__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8uhdUpBg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/signature-set-mod-collection-P419210?icid2=products*20grid:p419210__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_s0gD7og$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/meteorites-compact-P440900?icid2=products*20grid:p440900__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-UvuLu9w$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/mochi-minis-bouncy-blendable-highlighter-blush-duo-P447158?icid2=products*20grid:p447158__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_KUDwu7g$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/glamglow-supermattify-clarifying-oil-control-face-primer-P453228?icid2=products*20grid:p453228__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8eiu4HOg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/supersized-superstars-jumbo-primer-bronzer-set-P449569?icid2=products*20grid:p449569__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-bDSCRpw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/transfix-matte-concealer-P444034?icid2=products*20grid:p444034__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9uATC6qQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/blushlight-P444547?skuId=2229599&icid2=products*20grid:p444547__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9jgxXaqQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/set-refresh-perfecting-makeup-mist-P422334?icid2=products*20grid:p422334__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_MlOiLjA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/anti-aging-armour-super-smart-skin-perfecting-beauty-fluid-spf-50-P411887?icid2=products*20grid:p411887__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_whb4-uQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/tarteist-pro-glow-liquid-highlighter-P417909?icid2=products*20grid:p417909__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9eEojqjQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/smashbox-mindful-5-nourishing-primer-serum-P453266?icid2=products*20grid:p453266__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9uE2A3uw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/anastasia-beverly-hills-norvina-loose-glitter-P453230?skuId=2282705&icid2=products*20grid:p453230__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_SNWlY6w$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/glisten-glow-P427722?icid2=products*20grid:p427722__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-1mficGw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/magnetic-nude-glimmer-P441028?icid2=products*20grid:p441028__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9Tya6jtw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/max-anti-shine-mattifying-gel-P21170?icid2=products*20grid:p21170__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-XBvANVg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/rms-beauty-master-mixer-P457459?icid2=products*20grid:p457459__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8lyc6feQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/natasha-denona-face-glow-cream-shimmer-P455199?icid2=products*20grid:p455199__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_gSXo0Ug$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/renewed-hope-in-jar-glow-drops-P417010?icid2=products*20grid:p417010__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9wX31sNg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/skin-esteem-organic-liquid-foundation-P425621?icid2=products*20grid:p425621__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_vUkzeqg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/you-glow-girl-loose-pigment-P440659?icid2=products*20grid:p440659__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_TaUWhkQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/baddie-s-got-gold-rainbow-highlighter-P446043?icid2=products*20grid:p446043__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx81GQeRnA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/re-dew-set-refresh-spray-P440666?icid2=products*20grid:p440666__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_60KZ_Xw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/glisten-glow-skin-illuminator-mini-P451888?icid2=products*20grid:p451888__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx93zMCgYQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/under-cover-concealer-P419281?icid2=products*20grid:p419281__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8Z6kjSFw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/sports-bb-spf-50-P442732?skuId=2219673&icid2=products*20grid:p442732__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-TMFmtDQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/hide-sheen-concealer-highlighter-portable-duo-compact-P405204?icid2=products*20grid:p405204__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx80KJFihg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/extra-matte-ultra-mattifying-primer-P432657?icid2=products*20grid:p432657__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9nQj9fkw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/magic-primer-anti-shine-flawless-face-base-P411825?icid2=products*20grid:p411825__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8Q2jbCNw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/birds-nest-blurring-beauty-mousse-P419268?skuId=2077675&icid2=products*20grid:p419268__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx845qyrqA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/prisma-glow-highlight-palette-P446331?icid2=products*20grid:p446331__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_E8wt2wg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/conceal-cover-correct-crayon-P416376?icid2=products*20grid:p416376__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9n1rj5og$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/duo-glow-P419627?icid2=products*20grid:p419627__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8Qi6uHAg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/beauty-amplifier-pore-primer-P432077?icid2=products*20grid:p432077__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_tzb6j4g$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/glow-creme-illuminating-face-cream-P417244?icid2=products*20grid:p417244__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9i4NqaIQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/glow-to-highlighter-P420493?icid2=products*20grid:p420493__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9Ecw3Kkg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/nudestix-sea-sun-nude-beach-palette-7pc-P457645?icid2=products*20grid:p457645__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9oA8o7Zg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/invisible-hd-face-powder-P417340?icid2=products*20grid:p417340__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8aQVBdBQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/dr-barbara-sturm-anti-aging-primer-P448555?icid2=products*20grid:p448555__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_9XdAn2g$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/nilotica-goddess-glow-P427737?icid2=products*20grid:p427737__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx--USc47g$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/full-coverage-cream-foundation-P400889?icid2=products*20grid:p400889__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_Co5I3OA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/all-nighter-waterproof-full-coverage-concealer-P427621?icid2=products*20grid:p427621__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-5swLQYg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/sephora-collection-bright-future-instant-glow-face-mist-P457434?icid2=products*20grid:p457434__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_nV188Eg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/kaja-glowy-stamp-liquid-highlighter-P457827?icid2=products*20grid:p457827__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-oW-1Log$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/face-glow-primer-hydrating-underbase-P411828?icid2=products*20grid:p411828__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-eD_tBig$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/cc-dullness-corrector-glow-booster-broad-spectrum-spf-25-P450927?icid2=products*20grid:p450927__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-HdAnVFQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/magic-mattifying-balm-blotting-sheet-duo-P416573?icid2=products*20grid:p416573__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_zOxloag$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/retouching-face-pencil-P403811?icid2=products*20grid:p403811__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx90tmNZdw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/luminizer-x-quad-highlighter-palette-P423706?icid2=products*20grid:p423706__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-Hx1b0vg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/superbalanced-silk-makeup-broad-spectrum-15-P411552?icid2=products*20grid:p411552__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-ql6D3Vw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/no-highlighter-highlighter-P394704?icid2=products*20grid:p394704__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8buJZBog$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/bareminerals-mineral-veil-reg-finishing-powder-duo-full-size-free-mini-P463788?icid2=products*20grid:p463788__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_zapwV5g$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/face-glow-foundation-P448511?icid2=products*20grid:p448511__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-rYY44LA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/superprimer-face-primer-colour-corrects-redness-P382502?icid2=products*20grid:p382502__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-1EYP1Fg$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/all-over-starlighter-powder-highlight-stick-P437959?icid2=products*20grid:p437959__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8Vt4ddtw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/parure-gold-radiant-setting-spray-P449104?icid2=products*20grid:p449104__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_e1wkFgQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/seamless-setting-powder-P428671?icid2=products*20grid:p428671__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8wMlO7dA$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/certified-organic-baked-foundation-P421435?icid2=products*20grid:p421435__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9N3gsz0w$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/diaphane-loose-powder-cartridge-P394164?icid2=products*20grid:p394164__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-TJYzD9A$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/jlo-beauty-that-star-filter-highlighting-complexion-booster-P467121?icid2=products*20grid:p467121__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-t_5O77Q$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/perfectionniste-concealer-palette-P439024?icid2=products*20grid:p439024__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx95bjzv8Q$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/glass-glow-shinelighter-P444173?icid2=products*20grid:p444173__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9P0ScBag$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/tint-moisturize-blend-face-stick-P416379?skuId=1901537&icid2=products*20grid:p416379__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx-zfAeMMw$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/good-day-jelly-spray-P443736?icid2=products*20grid:p443736__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx9BvwSF0Q$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/marc-jacobs-beauty-glow-away-dewy-coconut-face-luminzer-P459833?icid2=products*20grid:p459833__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx_AZ9wdAQ$ 
face,https://urldefense.com/v3/__https://www.sephora.com/product/benefit-cosmetics-beauty-thrills-set-P463801?icid2=products*20grid:p463801__;JQ!!Mih3wA!SDmb7C-mbJC9w0mwRXj1sFpaLGSeE_Z3lGSnfci_-V7PHKPI-CokrwCYsx8zHYlZ4w$ 
