date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2018-09-28,11240.85,11241.25,11230.8,11223.1,11223.2,11214.45,11195.55,11188.95,11195.55,11196.75,11173.35,11165.1,11154.7,11156.3,11144.7,11129.25,11130.75,11123.05,11139.95,11139.4,11143.6,11133.45,11132.15,11138.85,11133.0,11144.45,11143.75,11152.75,11143.2,11150.65,11152.5,11154.7,11143.6,11137.8,11137.95,11151.25,11156.2,11162.0,11173.45,11182.05,11179.85,11176.15,11181.05,11176.4,11164.45,11167.1,11166.2,11169.7,11163.7,11157.8,11148.75,11143.5,11145.85,11149.2,11154.45,11155.45,11158.6,11156.5,11138.1,11137.9
2018-10-01,11071.95,11071.8,11089.8,11070.55,11075.4,11041.2,11056.3,11062.1,11060.0,11062.8,11056.45,11052.05,11044.55,11055.9,11065.6,11077.35,11076.0,11069.35,11070.8,11085.75,11090.55,11097.55,11114.15,11114.05,11090.05,11084.5,11093.35,11085.9,11097.35,11098.3,11096.85,11103.85,11098.65,11099.85,11098.35,11090.05,11085.3,11078.85,11085.3,11092.95,11086.5,11084.2,11079.85,11067.25,11073.65,11075.25,11081.6,11073.6,11072.2,11080.05,11076.35,11087.8,11085.85,11083.4,11083.8,11082.2,11079.0,11082.2,11085.55,11075.5
2018-10-03,11132.65,11143.7,11144.7,11146.85,11138.55,11144.9,11153.2,11164.6,11160.3,11168.7,11163.15,11154.8,11150.2,11163.95,11162.5,11158.95,11166.9,11163.55,11166.6,11149.5,11150.25,11146.85,11136.0,11127.75,11122.05,11109.85,11117.2,11112.05,11105.8,11109.9,11121.35,11121.85,11121.05,11119.85,11128.6,11129.25,11122.35,11118.05,11114.1,11109.65,11108.9,11109.0,11118.15,11123.4,11116.25,11120.2,11115.8,11114.7,11129.2,11128.8,11132.0,11130.85,11130.8,11129.05,11122.8,11122.0,11128.35,11131.1,11140.4,11139.05
2018-10-04,10862.8,10869.6,10890.1,10877.35,10880.2,10909.3,10931.35,10909.45,10879.75,10897.75,10898.55,10906.8,10918.0,10908.5,10901.95,10892.95,10900.2,10901.1,10917.6,10906.95,10905.25,10901.65,10905.2,10901.55,10897.55,10892.05,10893.4,10891.15,10901.55,10893.4,10894.6,10896.55,10896.75,10899.8,10900.5,10902.1,10907.6,10908.6,10900.3,10893.75,10891.5,10892.85,10900.0,10896.65,10891.8,10875.75,10874.6,10868.9,10870.0,10871.85,10877.15,10872.45,10871.25,10874.4,10880.9,10884.6,10878.1,10873.5,10871.65,10876.4
2018-10-05,10672.6,10658.85,10681.3,10692.8,10707.85,10713.5,10725.15,10731.45,10715.8,10720.65,10727.65,10720.5,10717.8,10709.7,10708.95,10719.55,10708.4,10710.5,10716.95,10719.3,10712.3,10707.05,10708.45,10708.55,10704.2,10690.7,10689.1,10688.35,10692.8,10685.75,10688.95,10686.8,10694.7,10701.95,10698.5,10698.25,10702.35,10709.45,10712.25,10703.6,10704.6,10711.7,10710.05,10699.7,10700.75,10697.95,10698.15,10693.05,10690.55,10692.1,10690.95,10685.1,10679.45,10678.4,10674.65,10676.3,10671.0,10676.3,10665.95,10668.0
2018-10-08,10474.7,10484.8,10464.1,10454.1,10449.5,10457.2,10464.65,10465.0,10473.85,10472.0,10453.8,10417.6,10416.65,10425.15,10412.6,10399.9,10401.95,10411.85,10412.65,10413.5,10406.05,10389.35,10389.35,10390.25,10412.45,10423.3,10441.05,10444.6,10441.0,10437.3,10449.55,10458.6,10458.95,10458.15,10462.7,10460.7,10474.8,10487.2,10482.65,10495.75,10505.75,10497.8,10477.4,10478.85,10502.05,10503.6,10516.5,10515.85,10509.3,10494.3,10502.85,10495.35,10516.75,10524.9,10508.8,10522.5,10515.15,10506.7,10499.8,10503.95
2018-10-09,10558.7,10549.0,10534.15,10570.7,10562.0,10567.7,10556.45,10568.0,10572.7,10575.45,10566.6,10568.5,10564.4,10553.9,10538.1,10545.45,10553.8,10555.35,10545.15,10552.5,10547.75,10551.05,10551.65,10539.6,10522.55,10521.45,10513.1,10512.5,10520.45,10531.75,10524.2,10529.75,10533.55,10539.45,10535.3,10524.9,10522.2,10512.7,10510.0,10502.95,10515.85,10511.4,10505.1,10498.35,10505.95,10515.35,10514.5,10513.35,10510.35,10506.9,10507.8,10517.25,10531.3,10533.5,10527.55,10530.9,10536.25,10539.4,10533.2,10531.0
2018-10-10,10501.75,10506.1,10509.85,10511.5,10503.7,10507.5,10528.7,10540.15,10536.55,10531.5,10533.6,10529.45,10542.8,10538.0,10531.05,10527.7,10538.0,10534.35,10530.8,10541.55,10546.9,10548.85,10552.8,10554.2,10559.0,10553.65,10557.0,10562.1,10568.55,10563.55,10565.25,10566.95,10569.65,10567.6,10560.2,10558.55,10556.95,10558.7,10565.9,10568.4,10580.85,10578.15,10578.15,10577.45,10582.8,10593.45,10600.3,10589.6,10588.7,10586.3,10575.15,10575.55,10568.25,10569.65,10571.95,10569.15,10571.25,10575.25,10577.9,10582.55
2018-10-11,10357.55,10378.75,10382.85,10360.0,10355.4,10335.5,10343.5,10359.5,10367.85,10370.4,10373.7,10380.2,10375.75,10392.15,10386.25,10382.45,10368.1,10375.45,10363.45,10356.05,10347.15,10370.1,10376.7,10381.6,10378.8,10371.75,10368.95,10375.55,10384.6,10385.25,10385.75,10391.25,10391.85,10403.7,10404.7,10406.85,10392.9,10387.9,10382.4,10373.8,10383.85,10379.35,10379.15,10370.9,10377.35,10376.8,10375.2,10378.65,10377.3,10374.05,10373.45,10379.7,10381.55,10379.3,10370.6,10371.25,10372.35,10372.4,10380.7,10379.15
2018-10-12,10559.35,10571.0,10571.45,10573.6,10588.95,10599.95,10600.75,10601.65,10599.75,10600.45,10609.15,10601.05,10595.85,10592.85,10599.85,10605.0,10610.65,10606.45,10606.0,10613.65,10613.15,10619.8,10612.3,10615.75,10616.2,10618.15,10620.0,10612.75,10610.4,10605.0,10612.45,10613.4,10616.35,10607.6,10602.65,10599.25,10605.4,10611.55,10614.85,10621.75,10617.85,10616.15,10618.05,10613.55,10617.1,10618.7,10617.15,10617.35,10612.15,10616.3,10617.95,10624.1,10632.55,10633.85,10633.85,10635.85,10637.7,10632.5,10634.65,10643.55
2018-10-15,10671.35,10667.35,10676.8,10674.75,10659.15,10651.85,10657.1,10652.15,10644.1,10647.2,10645.0,10645.2,10656.8,10658.85,10661.4,10650.5,10639.0,10649.4,10647.85,10644.0,10650.95,10648.95,10648.15,10644.75,10641.0,10640.5,10645.6,10647.05,10646.15,10643.15,10636.45,10638.5,10636.2,10631.95,10635.3,10638.55,10635.45,10635.4,10635.55,10629.75,10634.15,10635.2,10623.3,10625.25,10631.9,10623.35,10627.95,10635.85,10633.25,10637.45,10643.2,10640.6,10646.4,10646.4,10645.95,10646.15,10642.35,10647.4,10648.65,10643.6
2018-10-16,10736.65,10749.55,10753.65,10760.45,10760.15,10764.05,10766.65,10767.4,10770.95,10778.35,10773.75,10768.5,10775.8,10776.35,10780.1,10787.15,10787.05,10785.55,10782.25,10786.7,10787.05,10785.0,10780.05,10775.35,10778.2,10786.4,10790.35,10788.65,10791.1,10786.15,10790.5,10786.85,10787.6,10782.85,10786.0,10788.5,10785.3,10787.55,10786.8,10790.4,10789.7,10792.9,10796.5,10795.7,10790.7,10784.9,10786.65,10785.15,10783.35,10788.25,10789.55,10789.6,10789.55,10795.9,10794.15,10793.25,10792.5,10792.35,10793.8,10797.4
2018-10-17,10917.95,10912.45,10907.6,10907.35,10891.45,10889.4,10892.1,10891.3,10884.75,10880.15,10881.5,10873.1,10871.95,10870.25,10873.8,10864.25,10856.65,10863.2,10870.4,10874.35,10880.8,10875.35,10877.65,10879.6,10874.05,10868.25,10862.95,10865.7,10868.0,10863.25,10867.4,10874.85,10870.05,10869.55,10866.35,10860.6,10857.8,10856.95,10848.55,10844.7,10845.45,10836.65,10833.45,10841.95,10835.9,10822.55,10823.6,10829.05,10834.6,10835.2,10832.85,10841.3,10841.25,10846.45,10842.85,10841.35,10837.05,10844.45,10846.55,10848.8
2018-10-19,10512.95,10532.1,10536.25,10543.95,10536.65,10546.7,10541.25,10546.75,10550.0,10567.55,10569.15,10584.5,10576.05,10578.15,10569.2,10562.8,10546.85,10542.6,10540.15,10535.65,10532.85,10529.9,10524.75,10521.4,10517.9,10525.1,10513.5,10514.35,10514.85,10519.2,10535.4,10529.05,10528.7,10526.35,10522.2,10526.4,10530.05,10536.75,10536.15,10544.05,10538.5,10534.45,10535.0,10538.45,10543.9,10544.0,10551.5,10546.15,10542.35,10543.45,10545.7,10545.3,10534.75,10538.05,10540.7,10548.75,10549.95,10558.2,10559.25,10563.1
2018-10-22,10591.0,10565.2,10567.8,10555.1,10549.1,10543.8,10553.3,10541.8,10542.25,10548.4,10556.05,10561.25,10560.1,10551.25,10535.65,10532.0,10542.15,10548.95,10543.15,10543.2,10543.55,10533.2,10528.35,10527.65,10526.3,10519.2,10524.35,10514.45,10512.95,10522.4,10509.3,10503.9,10494.6,10486.1,10502.35,10502.7,10509.6,10512.7,10509.7,10511.25,10512.15,10515.55,10514.35,10518.25,10514.9,10509.15,10506.65,10514.5,10519.0,10523.9,10529.75,10533.3,10529.8,10535.55,10530.55,10531.3,10531.8,10533.65,10538.15,10535.3
2018-10-23,10370.35,10374.0,10388.8,10382.8,10391.8,10395.85,10396.65,10394.2,10389.25,10387.35,10373.55,10366.7,10362.65,10361.95,10366.2,10361.1,10358.2,10353.6,10364.0,10362.8,10358.7,10356.95,10354.95,10353.85,10353.05,10363.3,10360.7,10363.65,10361.9,10361.45,10371.15,10367.4,10376.45,10378.3,10377.0,10372.45,10374.3,10370.15,10366.3,10371.2,10381.65,10378.85,10380.4,10384.45,10392.2,10395.1,10392.3,10393.5,10390.15,10386.75,10387.85,10390.3,10391.9,10391.35,10386.4,10389.55,10388.85,10396.9,10395.2,10400.35
2018-10-24,10469.6,10459.1,10450.5,10452.6,10455.0,10471.35,10471.9,10464.45,10455.9,10459.85,10458.6,10456.85,10448.1,10449.85,10439.8,10438.6,10439.95,10434.5,10430.7,10427.65,10431.4,10437.55,10435.5,10427.65,10425.0,10423.0,10428.05,10428.55,10430.0,10430.55,10434.2,10427.5,10417.0,10417.1,10413.45,10411.95,10416.85,10419.35,10416.5,10411.35,10414.25,10412.55,10405.9,10403.5,10408.75,10403.45,10400.45,10404.65,10411.7,10410.8,10410.05,10409.05,10411.55,10414.95,10407.1,10410.95,10410.65,10409.45,10411.2,10415.85
2018-10-25,10320.45,10317.2,10312.9,10322.9,10337.05,10341.5,10334.5,10333.25,10338.65,10336.6,10330.2,10331.3,10331.2,10335.65,10332.05,10331.6,10330.35,10332.95,10339.95,10335.95,10338.2,10344.4,10350.1,10346.35,10346.1,10344.8,10337.35,10338.1,10334.8,10340.1,10334.55,10328.9,10325.2,10324.75,10319.7,10322.15,10323.75,10324.65,10322.75,10317.25,10309.8,10316.15,10316.2,10316.25,10317.35,10326.35,10327.9,10326.3,10319.95,10320.05,10324.95,10324.25,10326.2,10323.85,10322.4,10319.3,10321.2,10325.35,10325.15,10324.6
2018-10-26,10259.95,10266.6,10259.5,10262.4,10257.35,10238.55,10236.2,10231.15,10236.05,10234.05,10240.05,10235.25,10235.9,10229.6,10227.3,10201.4,10203.25,10202.65,10204.65,10208.65,10201.5,10199.05,10186.95,10192.15,10188.65,10202.05,10205.15,10205.7,10210.9,10212.6,10212.4,10213.15,10210.55,10218.65,10220.0,10227.25,10218.85,10216.55,10213.5,10212.0,10220.0,10224.35,10225.75,10229.55,10228.15,10227.45,10231.45,10231.1,10228.5,10218.85,10224.5,10224.9,10221.45,10220.95,10226.05,10224.7,10229.0,10234.05,10242.35,10239.15
2018-10-29,10247.4,10236.25,10237.9,10225.3,10216.3,10218.1,10226.55,10240.1,10249.05,10251.45,10256.25,10255.3,10264.1,10255.6,10253.8,10266.6,10281.45,10276.3,10274.75,10272.15,10271.5,10274.1,10277.6,10271.6,10273.8,10262.15,10261.2,10258.95,10263.65,10262.2,10260.35,10262.85,10267.9,10272.4,10274.4,10277.55,10273.7,10272.95,10275.4,10279.8,10282.35,10286.3,10282.55,10278.65,10278.45,10277.35,10284.6,10284.25,10277.35,10275.5,10278.2,10285.95,10287.9,10286.3,10286.95,10284.35,10283.5,10283.55,10281.2,10274.1
2018-10-30,10424.2,10423.8,10417.05,10427.5,10436.8,10446.2,10454.45,10457.9,10456.0,10456.55,10449.9,10453.9,10457.1,10460.5,10468.4,10469.1,10456.35,10450.4,10440.9,10437.6,10426.95,10425.4,10433.1,10437.7,10438.3,10436.4,10441.2,10437.8,10444.9,10444.15,10437.45,10439.1,10448.6,10446.65,10445.4,10443.1,10439.7,10438.0,10443.35,10448.15,10448.45,10452.75,10450.0,10453.25,10461.75,10461.9,10464.65,10463.85,10471.55,10468.9,10469.05,10463.75,10467.25,10474.05,10469.1,10474.8,10475.35,10474.75,10475.2,10477.75
2018-10-31,10452.4,10462.7,10438.1,10430.95,10437.8,10424.8,10409.45,10418.75,10429.1,10425.5,10431.85,10429.2,10430.8,10439.4,10445.95,10449.6,10445.05,10452.0,10452.6,10448.45,10442.2,10435.65,10443.2,10438.35,10429.45,10422.7,10422.9,10413.1,10399.45,10408.4,10406.25,10418.6,10414.55,10404.3,10396.9,10382.3,10385.8,10385.6,10369.35,10343.55,10346.5,10349.15,10352.85,10351.8,10355.85,10339.5,10344.8,10349.8,10359.8,10359.95,10363.55,10363.65,10353.7,10344.8,10346.3,10354.85,10355.25,10357.5,10360.55,10362.4
2018-11-01,10638.0,10639.75,10634.5,10637.55,10641.3,10648.25,10650.05,10645.75,10639.45,10643.4,10639.7,10635.35,10628.85,10626.45,10619.95,10612.05,10611.85,10623.0,10629.75,10619.85,10624.6,10627.3,10628.95,10631.15,10630.15,10626.9,10621.6,10613.45,10604.85,10604.55,10599.6,10599.9,10603.25,10609.8,10605.15,10605.65,10603.1,10601.5,10597.1,10585.65,10589.95,10588.9,10594.8,10595.7,10596.25,10584.8,10595.15,10597.2,10600.75,10603.1,10607.65,10604.15,10597.7,10600.15,10605.1,10607.6,10608.75,10616.55,10616.55,10615.95
2018-11-02,10697.45,10705.65,10698.15,10706.15,10708.45,10717.95,10724.4,10719.75,10721.1,10715.45,10712.1,10723.85,10726.0,10730.65,10732.3,10735.05,10729.55,10736.05,10740.1,10743.85,10741.3,10738.9,10737.7,10735.25,10729.8,10726.85,10735.8,10737.5,10739.2,10738.9,10746.6,10741.9,10739.7,10738.65,10739.0,10737.75,10741.55,10748.45,10748.35,10752.1,10756.7,10753.3,10764.6,10760.0,10758.0,10762.45,10760.45,10755.25,10755.9,10755.2,10753.95,10754.9,10754.5,10754.5,10761.3,10759.05,10756.55,10754.55,10758.45,10758.95
2018-11-05,10745.25,10743.6,10751.6,10763.0,10754.45,10740.7,10750.35,10743.2,10738.25,10740.5,10739.65,10733.25,10745.8,10749.85,10758.6,10755.05,10761.7,10768.1,10763.3,10755.55,10766.85,10769.2,10769.85,10767.6,10775.5,10777.9,10782.5,10775.6,10776.2,10779.35,10785.45,10788.5,10784.6,10787.75,10776.25,10768.7,10762.6,10763.65,10758.85,10756.2,10762.35,10768.15,10772.75,10772.4,10772.6,10774.4,10782.55,10778.35,10774.45,10769.95,10772.1,10764.3,10765.95,10760.15,10763.8,10769.0,10773.9,10768.35,10767.85,10769.35
2018-11-06,10807.3,10815.35,10807.7,10809.5,10812.4,10812.05,10812.45,10813.7,10809.45,10806.45,10813.6,10817.55,10819.45,10825.55,10819.9,10821.55,10825.1,10832.05,10833.8,10829.25,10830.7,10828.25,10821.95,10817.8,10820.0,10817.2,10818.95,10819.15,10812.8,10816.3,10817.65,10807.05,10804.6,10802.55,10802.3,10796.45,10794.0,10798.4,10796.35,10801.35,10804.65,10806.45,10805.9,10805.65,10805.6,10803.65,10802.55,10808.65,10805.0,10805.3,10806.75,10808.3,10806.25,10806.6,10798.8,10802.2,10804.25,10801.25,10800.5,10797.8
2018-11-09,10779.4,10782.7,10787.55,10792.45,10790.95,10792.75,10799.3,10800.2,10806.3,10809.1,10808.7,10806.85,10803.15,10801.3,10803.45,10810.95,10814.8,10821.45,10825.15,10826.85,10823.05,10819.75,10820.65,10820.5,10818.8,10817.7,10813.85,10810.25,10808.35,10810.0,10810.9,10805.0,10810.25,10807.9,10805.1,10804.55,10802.2,10792.95,10795.25,10795.4,10797.6,10798.1,10804.6,10811.1,10812.25,10813.55,10814.5,10816.85,10815.6,10817.5,10821.55,10821.55,10822.4,10820.75,10825.45,10827.55,10826.5,10827.05,10828.65,10828.45
2018-11-12,10860.25,10850.9,10861.95,10866.0,10867.2,10872.35,10871.25,10871.25,10872.9,10874.8,10872.65,10864.85,10864.05,10865.35,10866.5,10866.15,10868.8,10874.55,10875.8,10871.8,10876.65,10880.45,10879.6,10878.25,10873.5,10871.75,10868.05,10867.1,10865.0,10872.75,10868.2,10865.15,10864.15,10860.85,10855.15,10853.3,10857.4,10854.45,10850.45,10848.6,10850.7,10851.3,10850.5,10842.85,10843.2,10840.7,10838.15,10833.9,10834.3,10836.55,10845.35,10846.5,10848.15,10842.2,10841.0,10838.3,10828.45,10830.7,10833.25,10827.3
2018-11-13,10688.85,10697.8,10699.75,10690.75,10692.55,10694.2,10704.55,10712.5,10714.25,10710.4,10701.75,10696.4,10698.75,10701.25,10700.25,10691.3,10688.65,10691.05,10692.7,10690.5,10697.65,10702.2,10707.25,10705.95,10718.15,10721.3,10726.5,10717.95,10717.95,10722.75,10730.25,10729.15,10726.5,10725.5,10718.2,10718.85,10717.7,10718.85,10714.1,10713.0,10709.05,10702.95,10703.5,10699.35,10705.3,10707.9,10702.6,10696.65,10700.8,10703.65,10708.45,10712.15,10709.55,10708.0,10704.5,10698.25,10701.55,10704.05,10705.8,10712.05
2018-11-14,10849.65,10853.45,10846.25,10850.35,10859.95,10869.7,10867.85,10864.65,10872.5,10872.2,10870.35,10870.7,10866.2,10863.15,10860.95,10861.4,10859.45,10858.55,10851.75,10855.5,10851.25,10843.1,10845.2,10837.1,10838.15,10834.6,10828.4,10825.95,10823.3,10821.2,10827.95,10834.15,10835.35,10827.5,10820.85,10819.6,10812.35,10806.55,10803.85,10805.05,10812.9,10815.35,10812.5,10808.8,10799.8,10788.85,10786.3,10784.65,10789.6,10789.2,10796.55,10803.55,10803.45,10800.25,10800.1,10808.75,10809.55,10812.6,10806.5,10801.45
2018-11-15,10802.45,10816.0,10820.2,10822.8,10822.1,10827.05,10827.8,10820.35,10822.45,10828.75,10824.3,10812.35,10811.5,10812.3,10808.1,10802.35,10794.95,10793.2,10800.65,10806.5,10796.9,10791.8,10789.1,10788.85,10795.8,10795.4,10793.55,10790.9,10790.15,10787.65,10781.6,10784.5,10787.85,10788.95,10791.35,10796.05,10799.1,10802.65,10802.5,10802.25,10802.9,10801.65,10807.2,10807.45,10806.85,10800.75,10799.45,10801.0,10805.55,10803.8,10801.65,10793.2,10792.05,10797.85,10792.15,10792.6,10793.65,10800.25,10802.85,10801.65
2018-11-16,10863.7,10867.6,10863.95,10867.75,10875.6,10885.15,10885.75,10883.25,10880.9,10877.9,10878.45,10877.85,10876.6,10875.25,10872.2,10874.45,10882.35,10883.85,10885.7,10885.0,10885.25,10888.15,10894.25,10892.75,10885.15,10880.4,10882.5,10885.9,10889.05,10890.15,10895.5,10899.4,10900.0,10897.9,10899.0,10904.1,10906.6,10908.55,10913.1,10910.55,10910.6,10912.4,10915.8,10916.95,10914.3,10913.7,10912.25,10910.7,10913.85,10907.45,10907.0,10909.3,10913.6,10910.55,10904.8,10902.3,10905.7,10902.4,10906.9,10907.4
2018-11-19,10951.0,10946.7,10946.25,10942.1,10942.5,10953.1,10954.7,10951.45,10946.45,10951.85,10950.0,10953.95,10956.0,10953.2,10951.9,10952.0,10952.0,10949.45,10946.0,10939.4,10934.05,10933.8,10928.0,10930.45,10923.8,10918.05,10924.15,10926.1,10926.4,10929.65,10931.8,10931.0,10923.7,10921.1,10921.3,10921.9,10925.6,10931.35,10930.05,10928.6,10929.8,10928.95,10929.0,10933.55,10933.75,10936.75,10929.45,10932.05,10931.55,10936.85,10932.2,10933.5,10929.55,10925.65,10926.75,10927.7,10933.35,10931.5,10934.1,10935.05
2018-11-20,10950.85,10949.45,10943.8,10943.95,10952.7,10946.15,10943.85,10954.0,10957.1,10955.25,10952.0,10952.65,10951.9,10951.2,10944.05,10937.75,10937.1,10940.55,10941.45,10942.65,10944.5,10941.65,10940.15,10943.95,10947.15,10948.05,10951.2,10953.15,10954.35,10956.15,10952.7,10951.2,10950.1,10954.45,10957.15,10957.25,10958.85,10960.85,10960.2,10957.8,10960.75,10964.8,10966.8,10962.3,10959.35,10957.15,10959.85,10958.25,10958.45,10961.85,10956.35,10952.4,10948.7,10947.5,10944.45,10945.2,10951.65,10948.05,10948.55,10950.05
2018-11-21,10881.5,10863.05,10873.45,10875.45,10874.1,10875.55,10876.85,10885.95,10891.7,10893.75,10897.0,10887.7,10881.85,10879.15,10879.9,10870.9,10864.05,10866.15,10862.35,10857.3,10854.25,10849.25,10854.4,10854.7,10849.1,10845.7,10845.2,10844.2,10844.95,10849.25,10840.15,10844.55,10848.75,10849.8,10850.3,10848.25,10848.4,10847.45,10849.9,10841.8,10840.5,10836.45,10833.65,10832.2,10834.95,10839.6,10840.7,10840.85,10839.55,10834.45,10837.35,10835.35,10833.7,10832.6,10829.5,10831.15,10830.3,10825.3,10827.8,10830.75
2018-11-22,10856.6,10852.4,10842.4,10844.7,10845.35,10843.1,10841.6,10845.1,10850.75,10848.55,10849.7,10853.3,10860.3,10859.3,10858.45,10863.2,10868.05,10865.15,10866.8,10869.95,10868.9,10867.1,10869.4,10869.95,10861.45,10859.3,10860.7,10863.6,10861.15,10862.2,10866.2,10869.75,10871.35,10870.75,10870.65,10870.8,10874.4,10874.4,10876.25,10875.25,10876.6,10876.1,10875.55,10873.6,10870.05,10867.9,10868.7,10871.8,10869.85,10868.8,10867.0,10863.2,10862.7,10865.1,10865.85,10865.1,10863.3,10858.15,10858.4,10857.7
2018-11-26,10812.8,10819.95,10812.15,10805.1,10792.1,10795.3,10798.8,10803.75,10804.0,10797.25,10796.95,10788.15,10784.0,10774.85,10773.85,10763.15,10772.05,10772.25,10772.95,10770.7,10759.65,10763.35,10764.25,10768.85,10766.45,10772.9,10779.05,10776.3,10778.25,10770.45,10765.15,10768.0,10766.85,10768.1,10772.25,10771.0,10766.6,10766.1,10768.75,10762.5,10767.6,10764.5,10764.6,10768.4,10770.05,10774.8,10774.25,10773.2,10776.7,10779.3,10776.3,10775.4,10774.3,10776.4,10776.3,10777.65,10779.3,10778.85,10778.6,10773.2
2018-11-27,10847.55,10855.85,10855.0,10849.6,10850.75,10844.55,10838.65,10840.3,10845.25,10845.5,10841.6,10845.6,10846.55,10843.6,10840.6,10839.9,10846.1,10850.6,10857.95,10860.15,10860.75,10866.9,10860.7,10857.35,10855.35,10860.2,10859.25,10857.2,10857.55,10857.6,10852.7,10852.2,10848.7,10847.75,10843.7,10843.15,10847.2,10848.8,10845.35,10843.75,10843.8,10841.45,10840.9,10840.3,10843.75,10840.65,10834.0,10827.75,10829.1,10829.2,10832.25,10838.6,10837.1,10836.2,10834.4,10839.55,10845.0,10851.7,10850.8,10855.65
2018-11-28,10933.5,10937.6,10940.2,10936.9,10936.35,10940.45,10940.25,10944.85,10945.05,10941.9,10940.8,10943.4,10945.35,10937.9,10937.9,10943.95,10940.1,10937.45,10943.65,10938.0,10936.6,10939.1,10936.95,10936.5,10935.7,10938.45,10936.55,10943.05,10945.95,10945.8,10947.4,10950.2,10951.2,10951.9,10954.2,10954.9,10952.7,10952.4,10950.4,10950.3,10951.75,10955.7,10956.45,10955.95,10950.05,10950.75,10947.75,10948.05,10952.6,10953.45,10954.4,10952.25,10952.3,10950.45,10948.9,10949.85,10951.35,10956.4,10955.85,10955.1
2018-11-29,10999.3,10993.95,10998.4,10992.35,10992.95,10999.4,11006.3,11009.95,11006.95,11006.85,11009.75,11010.75,11009.2,11008.55,11006.4,11005.55,11004.95,11005.15,11005.9,11005.7,11007.6,11012.55,11014.7,11015.1,11013.75,11015.25,11016.2,11016.95,11018.1,11016.25,11019.25,11018.55,11020.55,11020.65,11020.05,11016.9,11016.55,11015.55,11013.7,11014.5,11013.2,11010.45,11011.1,11008.65,11012.6,11012.1,11010.35,11009.25,11011.9,11012.95,11014.0,11015.9,11014.95,11014.35,11016.0,11017.9,11015.9,11016.35,11017.2,11017.8
2018-11-30,11102.5,11091.45,11097.35,11112.55,11119.5,11116.9,11116.15,11112.25,11119.25,11118.25,11116.4,11115.6,11112.35,11112.6,11110.05,11115.15,11118.1,11119.5,11122.75,11122.55,11121.45,11119.15,11121.4,11118.65,11118.0,11116.9,11121.85,11129.2,11124.1,11124.3,11119.1,11116.9,11115.05,11110.75,11111.1,11111.95,11110.7,11103.3,11101.95,11107.6,11105.85,11105.8,11103.75,11101.15,11103.3,11105.3,11105.9,11100.7,11103.15,11104.35,11100.8,11103.05,11105.05,11108.95,11108.55,11112.6,11111.8,11108.55,11105.5,11103.7
2018-12-03,11150.8,11146.3,11136.6,11142.0,11138.05,11130.0,11133.1,11134.95,11137.15,11130.4,11124.75,11117.3,11120.6,11116.65,11116.85,11112.2,11115.4,11109.35,11118.45,11119.85,11125.9,11127.95,11126.35,11122.6,11124.7,11126.5,11127.8,11128.4,11132.8,11132.35,11132.85,11136.9,11136.6,11144.0,11137.75,11139.05,11137.15,11138.85,11135.25,11136.9,11134.95,11130.85,11128.7,11132.25,11133.55,11132.25,11129.95,11126.2,11128.3,11129.15,11133.2,11132.8,11133.45,11132.75,11131.2,11131.85,11129.7,11129.4,11129.75,11129.9
2018-12-04,11104.8,11109.4,11102.85,11092.85,11101.5,11103.25,11095.4,11093.25,11095.15,11089.55,11081.35,11077.55,11085.8,11079.0,11074.15,11071.6,11078.55,11074.3,11074.05,11071.2,11077.25,11079.75,11079.3,11081.15,11076.1,11080.15,11083.55,11079.9,11082.15,11079.75,11078.9,11086.4,11090.55,11090.7,11082.9,11085.85,11087.15,11090.35,11090.9,11087.65,11089.5,11090.25,11088.6,11087.95,11083.4,11086.3,11086.2,11090.75,11094.05,11088.2,11083.5,11088.25,11085.25,11084.3,11084.05,11086.55,11086.7,11082.7,11085.25,11084.45
2018-12-05,11022.15,11032.4,11033.6,11030.05,11019.75,11012.8,11022.05,11022.45,11023.55,11021.5,11023.45,11022.45,11019.2,11015.3,11013.55,11006.8,11007.8,11012.4,11010.55,11002.45,10999.05,11000.0,11002.6,11002.4,11001.8,11005.9,11011.45,11007.0,11004.8,11014.8,11013.9,11021.45,11017.75,11018.15,11016.65,11010.85,11009.65,11007.7,11009.8,11008.1,11009.75,11008.1,11006.4,11002.65,11000.85,11003.05,11001.95,11002.05,11003.25,11001.7,11003.25,11000.85,11006.65,11008.8,11011.2,11011.05,11009.45,11011.3,11012.9,11011.4
2018-12-06,10911.2,10920.95,10916.35,10923.55,10912.15,10911.65,10899.55,10902.8,10901.55,10897.6,10884.0,10886.5,10886.25,10888.9,10888.5,10885.65,10888.15,10888.9,10887.45,10875.0,10878.9,10881.3,10883.3,10889.95,10891.1,10884.55,10884.7,10884.4,10883.5,10878.8,10872.9,10873.8,10866.1,10866.75,10864.0,10858.8,10864.35,10861.6,10865.8,10862.2,10863.1,10860.75,10856.3,10863.2,10862.8,10858.35,10854.7,10855.95,10856.1,10856.95,10856.0,10860.8,10863.35,10865.4,10862.65,10863.95,10862.15,10860.6,10858.75,10862.65
