close,date,minute
11337.4,2019-05-15,09:52:00
11338.65,2019-05-15,09:53:00
11337.6,2019-05-15,09:54:00
11342.9,2019-05-15,09:55:00
11346.15,2019-05-15,09:56:00
11347.0,2019-05-15,09:57:00
11347.2,2019-05-15,09:58:00
11347.55,2019-05-15,09:59:00
11345.3,2019-05-15,10:00:00
11346.3,2019-05-15,10:01:00
11349.15,2019-05-15,10:02:00
11353.05,2019-05-15,10:03:00
11352.4,2019-05-15,10:04:00
11354.4,2019-05-15,10:05:00
11356.45,2019-05-15,10:06:00
11357.75,2019-05-15,10:07:00
11362.2,2019-05-15,10:08:00
11361.25,2019-05-15,10:09:00
11356.65,2019-05-15,10:10:00
11359.5,2019-05-15,10:11:00
11364.65,2019-05-15,10:12:00
11365.8,2019-05-15,10:13:00
11371.4,2019-05-15,10:14:00
11273.0,2019-05-16,09:15:00
11265.3,2019-05-16,09:16:00
11272.1,2019-05-16,09:17:00
11260.85,2019-05-16,09:18:00
11257.2,2019-05-16,09:19:00
11255.15,2019-05-16,09:20:00
11253.9,2019-05-16,09:21:00
11249.1,2019-05-16,09:22:00
11250.05,2019-05-16,09:23:00
11255.3,2019-05-16,09:24:00
11252.2,2019-05-16,09:25:00
11248.9,2019-05-16,09:26:00
11254.9,2019-05-16,09:27:00
11258.15,2019-05-16,09:28:00
11261.15,2019-05-16,09:29:00
11261.8,2019-05-16,09:30:00
11260.55,2019-05-16,09:31:00
11257.4,2019-05-16,09:32:00
11258.95,2019-05-16,09:33:00
11266.1,2019-05-16,09:34:00
11271.75,2019-05-16,09:35:00
11268.45,2019-05-16,09:36:00
11270.8,2019-05-16,09:37:00
11267.05,2019-05-16,09:38:00
11265.6,2019-05-16,09:39:00
11266.45,2019-05-16,09:40:00
11269.65,2019-05-16,09:41:00
11268.65,2019-05-16,09:42:00
11270.0,2019-05-16,09:43:00
11265.3,2019-05-16,09:44:00
11266.9,2019-05-16,09:45:00
11259.0,2019-05-16,09:46:00
11261.2,2019-05-16,09:47:00
11262.1,2019-05-16,09:48:00
11258.3,2019-05-16,09:49:00
11256.0,2019-05-16,09:50:00
11257.75,2019-05-16,09:51:00
11257.7,2019-05-16,09:52:00
11257.2,2019-05-16,09:53:00
11255.05,2019-05-16,09:54:00
11249.65,2019-05-16,09:55:00
11250.35,2019-05-16,09:56:00
11254.0,2019-05-16,09:57:00
11252.9,2019-05-16,09:58:00
11251.05,2019-05-16,09:59:00
11247.1,2019-05-16,10:00:00
11245.3,2019-05-16,10:01:00
11248.85,2019-05-16,10:02:00
11244.2,2019-05-16,10:03:00
11245.5,2019-05-16,10:04:00
11242.2,2019-05-16,10:05:00
11246.4,2019-05-16,10:06:00
11247.8,2019-05-16,10:07:00
11249.2,2019-05-16,10:08:00
11249.7,2019-05-16,10:09:00
11252.55,2019-05-16,10:10:00
11254.75,2019-05-16,10:11:00
11257.25,2019-05-16,10:12:00
11256.6,2019-05-16,10:13:00
11254.55,2019-05-16,10:14:00
11353.75,2019-05-17,09:15:00
11351.75,2019-05-17,09:16:00
11352.5,2019-05-17,09:17:00
11362.6,2019-05-17,09:18:00
11366.1,2019-05-17,09:19:00
11390.65,2019-05-17,09:20:00
11377.95,2019-05-17,09:21:00
11383.2,2019-05-17,09:22:00
11379.35,2019-05-17,09:23:00
11391.25,2019-05-17,09:24:00
11384.5,2019-05-17,09:25:00
11385.0,2019-05-17,09:26:00
11379.55,2019-05-17,09:27:00
11379.55,2019-05-17,09:28:00
11374.7,2019-05-17,09:29:00
11375.85,2019-05-17,09:30:00
11385.65,2019-05-17,09:31:00
11388.75,2019-05-17,09:32:00
11390.75,2019-05-17,09:33:00
11391.0,2019-05-17,09:34:00
11392.05,2019-05-17,09:35:00
11394.65,2019-05-17,09:36:00
11395.25,2019-05-17,09:37:00
11397.3,2019-05-17,09:38:00
11394.25,2019-05-17,09:39:00
11391.95,2019-05-17,09:40:00
11387.25,2019-05-17,09:41:00
11387.15,2019-05-17,09:42:00
11387.15,2019-05-17,09:43:00
11384.4,2019-05-17,09:44:00
11383.7,2019-05-17,09:45:00
11383.7,2019-05-17,09:46:00
11390.0,2019-05-17,09:47:00
11388.3,2019-05-17,09:48:00
11380.2,2019-05-17,09:49:00
11373.75,2019-05-17,09:50:00
11370.8,2019-05-17,09:51:00
11367.5,2019-05-17,09:52:00
11368.1,2019-05-17,09:53:00
11370.45,2019-05-17,09:54:00
11377.0,2019-05-17,09:55:00
11376.75,2019-05-17,09:56:00
11374.65,2019-05-17,09:57:00
11373.05,2019-05-17,09:58:00
11376.25,2019-05-17,09:59:00
11384.45,2019-05-17,10:00:00
11388.1,2019-05-17,10:01:00
11387.45,2019-05-17,10:02:00
11386.75,2019-05-17,10:03:00
11379.7,2019-05-17,10:04:00
11379.1,2019-05-17,10:05:00
11382.75,2019-05-17,10:06:00
11378.8,2019-05-17,10:07:00
11382.55,2019-05-17,10:08:00
11378.15,2019-05-17,10:09:00
11378.5,2019-05-17,10:10:00
11380.25,2019-05-17,10:11:00
11383.25,2019-05-17,10:12:00
11386.7,2019-05-17,10:13:00
11382.65,2019-05-17,10:14:00
11770.55,2019-05-20,09:15:00
11743.55,2019-05-20,09:16:00
11736.2,2019-05-20,09:17:00
11730.25,2019-05-20,09:18:00
11724.4,2019-05-20,09:19:00
11733.7,2019-05-20,09:20:00
11718.3,2019-05-20,09:21:00
11723.85,2019-05-20,09:22:00
11724.05,2019-05-20,09:23:00
11720.5,2019-05-20,09:24:00
11707.05,2019-05-20,09:25:00
11697.6,2019-05-20,09:26:00
11701.25,2019-05-20,09:27:00
11702.95,2019-05-20,09:28:00
11689.4,2019-05-20,09:29:00
11690.35,2019-05-20,09:30:00
11681.25,2019-05-20,09:31:00
11692.35,2019-05-20,09:32:00
11680.8,2019-05-20,09:33:00
11676.9,2019-05-20,09:34:00
11690.6,2019-05-20,09:35:00
11683.95,2019-05-20,09:36:00
11692.45,2019-05-20,09:37:00
11696.3,2019-05-20,09:38:00
11705.1,2019-05-20,09:39:00
11712.15,2019-05-20,09:40:00
11711.45,2019-05-20,09:41:00
11710.7,2019-05-20,09:42:00
11715.05,2019-05-20,09:43:00
11719.0,2019-05-20,09:44:00
11724.05,2019-05-20,09:45:00
11719.1,2019-05-20,09:46:00
11720.55,2019-05-20,09:47:00
11722.1,2019-05-20,09:48:00
11726.25,2019-05-20,09:49:00
11727.45,2019-05-20,09:50:00
11728.1,2019-05-20,09:51:00
11736.7,2019-05-20,09:52:00
11733.3,2019-05-20,09:53:00
11734.8,2019-05-20,09:54:00
11739.5,2019-05-20,09:55:00
11738.05,2019-05-20,09:56:00
11740.4,2019-05-20,09:57:00
11738.35,2019-05-20,09:58:00
11740.6,2019-05-20,09:59:00
11738.3,2019-05-20,10:00:00
11738.4,2019-05-20,10:01:00
11744.7,2019-05-20,10:02:00
11747.9,2019-05-20,10:03:00
11750.8,2019-05-20,10:04:00
11755.45,2019-05-20,10:05:00
11756.1,2019-05-20,10:06:00
11758.95,2019-05-20,10:07:00
11762.35,2019-05-20,10:08:00
11765.45,2019-05-20,10:09:00
11764.4,2019-05-20,10:10:00
11771.4,2019-05-20,10:11:00
11772.05,2019-05-20,10:12:00
11767.35,2019-05-20,10:13:00
11773.15,2019-05-20,10:14:00
11919.7,2019-05-21,09:15:00
11924.25,2019-05-21,09:16:00
11937.5,2019-05-21,09:17:00
11949.6,2019-05-21,09:18:00
11951.45,2019-05-21,09:19:00
11952.15,2019-05-21,09:20:00
11951.9,2019-05-21,09:21:00
11954.05,2019-05-21,09:22:00
11951.65,2019-05-21,09:23:00
11955.3,2019-05-21,09:24:00
11952.95,2019-05-21,09:25:00
11944.15,2019-05-21,09:26:00
11931.75,2019-05-21,09:27:00
11935.45,2019-05-21,09:28:00
11926.8,2019-05-21,09:29:00
11918.05,2019-05-21,09:30:00
11910.3,2019-05-21,09:31:00
11896.0,2019-05-21,09:32:00
11886.4,2019-05-21,09:33:00
11895.5,2019-05-21,09:34:00
11910.9,2019-05-21,09:35:00
11918.6,2019-05-21,09:36:00
11922.6,2019-05-21,09:37:00
11918.7,2019-05-21,09:38:00
11924.5,2019-05-21,09:39:00
11921.2,2019-05-21,09:40:00
11926.65,2019-05-21,09:41:00
11931.85,2019-05-21,09:42:00
11931.9,2019-05-21,09:43:00
11925.65,2019-05-21,09:44:00
11913.25,2019-05-21,09:45:00
11914.2,2019-05-21,09:46:00
11912.1,2019-05-21,09:47:00
11918.65,2019-05-21,09:48:00
11919.75,2019-05-21,09:49:00
11923.15,2019-05-21,09:50:00
11925.1,2019-05-21,09:51:00
11929.3,2019-05-21,09:52:00
11932.55,2019-05-21,09:53:00
11934.1,2019-05-21,09:54:00
11928.15,2019-05-21,09:55:00
11934.05,2019-05-21,09:56:00
11933.7,2019-05-21,09:57:00
11936.6,2019-05-21,09:58:00
11932.9,2019-05-21,09:59:00
11945.85,2019-05-21,10:00:00
11940.85,2019-05-21,10:01:00
11946.75,2019-05-21,10:02:00
11943.2,2019-05-21,10:03:00
11945.4,2019-05-21,10:04:00
11950.0,2019-05-21,10:05:00
11945.8,2019-05-21,10:06:00
11938.35,2019-05-21,10:07:00
11938.8,2019-05-21,10:08:00
11941.95,2019-05-21,10:09:00
11937.7,2019-05-21,10:10:00
11937.3,2019-05-21,10:11:00
11937.1,2019-05-21,10:12:00
11937.35,2019-05-21,10:13:00
11940.7,2019-05-21,10:14:00
11774.55,2019-05-22,09:15:00
11764.95,2019-05-22,09:16:00
11780.8,2019-05-22,09:17:00
11788.85,2019-05-22,09:18:00
11804.15,2019-05-22,09:19:00
11821.3,2019-05-22,09:20:00
11821.6,2019-05-22,09:21:00
11819.4,2019-05-22,09:22:00
11820.7,2019-05-22,09:23:00
11819.8,2019-05-22,09:24:00
11814.8,2019-05-22,09:25:00
11816.1,2019-05-22,09:26:00
11814.2,2019-05-22,09:27:00
11812.95,2019-05-22,09:28:00
11815.7,2019-05-22,09:29:00
11806.0,2019-05-22,09:30:00
11799.75,2019-05-22,09:31:00
11795.4,2019-05-22,09:32:00
11789.35,2019-05-22,09:33:00
11795.45,2019-05-22,09:34:00
11785.55,2019-05-22,09:35:00
11787.35,2019-05-22,09:36:00
11794.5,2019-05-22,09:37:00
11799.15,2019-05-22,09:38:00
11790.9,2019-05-22,09:39:00
11796.2,2019-05-22,09:40:00
11792.55,2019-05-22,09:41:00
11795.7,2019-05-22,09:42:00
11796.8,2019-05-22,09:43:00
11793.45,2019-05-22,09:44:00
11791.65,2019-05-22,09:45:00
11787.95,2019-05-22,09:46:00
11791.85,2019-05-22,09:47:00
11795.25,2019-05-22,09:48:00
11789.4,2019-05-22,09:49:00
11778.15,2019-05-22,09:50:00
11772.3,2019-05-22,09:51:00
11772.45,2019-05-22,09:52:00
11779.4,2019-05-22,09:53:00
11783.3,2019-05-22,09:54:00
11783.65,2019-05-22,09:55:00
11786.8,2019-05-22,09:56:00
11788.7,2019-05-22,09:57:00
11796.0,2019-05-22,09:58:00
11789.65,2019-05-22,09:59:00
11784.05,2019-05-22,10:00:00
11779.6,2019-05-22,10:01:00
11778.2,2019-05-22,10:02:00
11785.85,2019-05-22,10:03:00
11782.05,2019-05-22,10:04:00
11772.7,2019-05-22,10:05:00
11771.4,2019-05-22,10:06:00
11775.95,2019-05-22,10:07:00
11778.15,2019-05-22,10:08:00
11783.6,2019-05-22,10:09:00
11782.7,2019-05-22,10:10:00
11786.0,2019-05-22,10:11:00
11792.35,2019-05-22,10:12:00
11786.7,2019-05-22,10:13:00
11796.05,2019-05-22,10:14:00
11974.15,2019-05-23,09:15:00
11959.9,2019-05-23,09:16:00
11920.0,2019-05-23,09:17:00
11957.1,2019-05-23,09:18:00
11987.2,2019-05-23,09:19:00
12001.5,2019-05-23,09:20:00
12004.6,2019-05-23,09:21:00
12004.95,2019-05-23,09:22:00
12000.6,2019-05-23,09:23:00
12017.05,2019-05-23,09:24:00
12023.35,2019-05-23,09:25:00
12034.45,2019-05-23,09:26:00
12031.55,2019-05-23,09:27:00
12035.3,2019-05-23,09:28:00
12017.7,2019-05-23,09:29:00
11983.0,2019-05-23,09:30:00
11994.3,2019-05-23,09:31:00
12004.75,2019-05-23,09:32:00
12001.65,2019-05-23,09:33:00
11986.2,2019-05-23,09:34:00
11986.7,2019-05-23,09:35:00
11987.1,2019-05-23,09:36:00
11983.3,2019-05-23,09:37:00
11983.8,2019-05-23,09:38:00
11979.9,2019-05-23,09:39:00
11971.3,2019-05-23,09:40:00
11967.85,2019-05-23,09:41:00
11962.45,2019-05-23,09:42:00
11974.05,2019-05-23,09:43:00
11985.75,2019-05-23,09:44:00
11990.4,2019-05-23,09:45:00
11985.55,2019-05-23,09:46:00
11995.55,2019-05-23,09:47:00
11991.15,2019-05-23,09:48:00
12002.65,2019-05-23,09:49:00
12010.7,2019-05-23,09:50:00
12018.85,2019-05-23,09:51:00
12015.05,2019-05-23,09:52:00
12018.9,2019-05-23,09:53:00
12026.4,2019-05-23,09:54:00
12019.9,2019-05-23,09:55:00
12019.75,2019-05-23,09:56:00
12019.75,2019-05-23,09:57:00
12008.6,2019-05-23,09:58:00
12010.0,2019-05-23,09:59:00
12013.75,2019-05-23,10:00:00
12016.8,2019-05-23,10:01:00
12019.4,2019-05-23,10:02:00
12019.45,2019-05-23,10:03:00
12022.25,2019-05-23,10:04:00
12020.95,2019-05-23,10:05:00
12024.5,2019-05-23,10:06:00
12019.7,2019-05-23,10:07:00
12020.4,2019-05-23,10:08:00
12028.2,2019-05-23,10:09:00
12026.85,2019-05-23,10:10:00
12033.05,2019-05-23,10:11:00
12028.7,2019-05-23,10:12:00
12034.25,2019-05-23,10:13:00
12030.25,2019-05-23,10:14:00
11835.25,2019-05-24,09:15:00
11862.65,2019-05-24,09:16:00
11862.9,2019-05-24,09:17:00
11844.45,2019-05-24,09:18:00
11835.35,2019-05-24,09:19:00
11819.95,2019-05-24,09:20:00
11834.45,2019-05-24,09:21:00
11837.2,2019-05-24,09:22:00
11832.7,2019-05-24,09:23:00
11822.85,2019-05-24,09:24:00
11814.2,2019-05-24,09:25:00
11815.6,2019-05-24,09:26:00
11816.95,2019-05-24,09:27:00
11817.8,2019-05-24,09:28:00
11819.05,2019-05-24,09:29:00
11807.25,2019-05-24,09:30:00
11790.7,2019-05-24,09:31:00
11792.75,2019-05-24,09:32:00
11792.0,2019-05-24,09:33:00
11793.7,2019-05-24,09:34:00
11799.15,2019-05-24,09:35:00
11791.3,2019-05-24,09:36:00
11785.95,2019-05-24,09:37:00
11781.85,2019-05-24,09:38:00
11776.35,2019-05-24,09:39:00
11785.2,2019-05-24,09:40:00
11783.35,2019-05-24,09:41:00
11790.45,2019-05-24,09:42:00
11793.0,2019-05-24,09:43:00
11785.25,2019-05-24,09:44:00
11781.95,2019-05-24,09:45:00
11786.4,2019-05-24,09:46:00
11792.1,2019-05-24,09:47:00
11792.95,2019-05-24,09:48:00
11801.4,2019-05-24,09:49:00
11798.35,2019-05-24,09:50:00
11802.3,2019-05-24,09:51:00
11799.2,2019-05-24,09:52:00
11804.15,2019-05-24,09:53:00
11801.5,2019-05-24,09:54:00
11806.55,2019-05-24,09:55:00
11801.5,2019-05-24,09:56:00
11800.2,2019-05-24,09:57:00
11799.2,2019-05-24,09:58:00
11800.5,2019-05-24,09:59:00
11806.2,2019-05-24,10:00:00
11804.6,2019-05-24,10:01:00
11799.05,2019-05-24,10:02:00
11787.6,2019-05-24,10:03:00
11780.4,2019-05-24,10:04:00
11778.4,2019-05-24,10:05:00
11787.3,2019-05-24,10:06:00
11777.4,2019-05-24,10:07:00
11770.7,2019-05-24,10:08:00
11769.2,2019-05-24,10:09:00
11763.75,2019-05-24,10:10:00
11766.4,2019-05-24,10:11:00
11758.7,2019-05-24,10:12:00
11758.75,2019-05-24,10:13:00
11768.65,2019-05-24,10:14:00
11914.55,2019-05-27,09:15:00
11921.85,2019-05-27,09:16:00
11938.35,2019-05-27,09:17:00
11943.85,2019-05-27,09:18:00
11949.65,2019-05-27,09:19:00
11955.45,2019-05-27,09:20:00
11963.5,2019-05-27,09:21:00
11965.1,2019-05-27,09:22:00
11964.8,2019-05-27,09:23:00
11968.05,2019-05-27,09:24:00
11972.45,2019-05-27,09:25:00
11962.65,2019-05-27,09:26:00
11961.2,2019-05-27,09:27:00
11961.8,2019-05-27,09:28:00
11964.85,2019-05-27,09:29:00
11970.05,2019-05-27,09:30:00
11967.95,2019-05-27,09:31:00
11967.0,2019-05-27,09:32:00
11959.35,2019-05-27,09:33:00
11959.2,2019-05-27,09:34:00
11954.5,2019-05-27,09:35:00
11956.2,2019-05-27,09:36:00
11959.1,2019-05-27,09:37:00
11963.5,2019-05-27,09:38:00
11967.4,2019-05-27,09:39:00
11966.8,2019-05-27,09:40:00
11967.2,2019-05-27,09:41:00
11963.1,2019-05-27,09:42:00
11968.15,2019-05-27,09:43:00
11968.65,2019-05-27,09:44:00
11979.65,2019-05-27,09:45:00
11975.05,2019-05-27,09:46:00
11980.6,2019-05-27,09:47:00
11987.35,2019-05-27,09:48:00
11986.4,2019-05-27,09:49:00
11988.45,2019-05-27,09:50:00
11992.0,2019-05-27,09:51:00
11990.0,2019-05-27,09:52:00
11986.25,2019-05-27,09:53:00
11984.25,2019-05-27,09:54:00
11986.9,2019-05-27,09:55:00
11984.45,2019-05-27,09:56:00
11989.1,2019-05-27,09:57:00
11991.05,2019-05-27,09:58:00
11991.05,2019-05-27,09:59:00
11994.15,2019-05-27,10:00:00
11997.45,2019-05-27,10:01:00
11993.95,2019-05-27,10:02:00
11990.85,2019-05-27,10:03:00
11984.25,2019-05-27,10:04:00
11980.55,2019-05-27,10:05:00
11973.95,2019-05-27,10:06:00
11977.7,2019-05-27,10:07:00
11984.4,2019-05-27,10:08:00
11981.1,2019-05-27,10:09:00
11985.7,2019-05-27,10:10:00
11987.15,2019-05-27,10:11:00
11990.7,2019-05-27,10:12:00
11984.0,2019-05-27,10:13:00
11983.75,2019-05-27,10:14:00
12029.4,2019-05-28,09:15:00
12022.65,2019-05-28,09:16:00
12037.95,2019-05-28,09:17:00
12047.85,2019-05-28,09:18:00
12041.9,2019-05-28,09:19:00
12040.25,2019-05-28,09:20:00
12039.3,2019-05-28,09:21:00
12044.25,2019-05-28,09:22:00
12046.1,2019-05-28,09:23:00
12046.6,2019-05-28,09:24:00
12052.85,2019-05-28,09:25:00
12053.55,2019-05-28,09:26:00
12049.15,2019-05-28,09:27:00
12045.8,2019-05-28,09:28:00
12039.5,2019-05-28,09:29:00
12039.5,2019-05-28,09:30:00
12039.85,2019-05-28,09:31:00
12040.8,2019-05-28,09:32:00
12033.8,2019-05-28,09:33:00
12029.15,2019-05-28,09:34:00
12011.9,2019-05-28,09:35:00
12014.55,2019-05-28,09:36:00
12013.85,2019-05-28,09:37:00
12012.75,2019-05-28,09:38:00
12002.65,2019-05-28,09:39:00
12011.05,2019-05-28,09:40:00
12011.2,2019-05-28,09:41:00
12012.35,2019-05-28,09:42:00
12010.55,2019-05-28,09:43:00
12007.75,2019-05-28,09:44:00
12003.1,2019-05-28,09:45:00
12010.35,2019-05-28,09:46:00
12010.35,2019-05-28,09:47:00
12021.8,2019-05-28,09:48:00
12027.25,2019-05-28,09:49:00
12032.3,2019-05-28,09:50:00
12034.0,2019-05-28,09:51:00
12028.6,2019-05-28,09:52:00
12027.8,2019-05-28,09:53:00
12022.4,2019-05-28,09:54:00
12021.75,2019-05-28,09:55:00
12022.9,2019-05-28,09:56:00
12021.85,2019-05-28,09:57:00
12020.0,2019-05-28,09:58:00
12019.85,2019-05-28,09:59:00
12018.4,2019-05-28,10:00:00
12019.9,2019-05-28,10:01:00
12022.2,2019-05-28,10:02:00
12025.3,2019-05-28,10:03:00
12024.9,2019-05-28,10:04:00
12023.2,2019-05-28,10:05:00
12023.7,2019-05-28,10:06:00
12017.75,2019-05-28,10:07:00
12019.1,2019-05-28,10:08:00
12017.1,2019-05-28,10:09:00
12014.9,2019-05-28,10:10:00
12012.55,2019-05-28,10:11:00
12014.7,2019-05-28,10:12:00
12011.2,2019-05-28,10:13:00
12007.05,2019-05-28,10:14:00
12018.2,2019-05-29,09:15:00
12021.7,2019-05-29,09:16:00
12018.4,2019-05-29,09:17:00
12020.05,2019-05-29,09:18:00
12024.3,2019-05-29,09:19:00
12021.85,2019-05-29,09:20:00
12022.15,2019-05-29,09:21:00
12012.0,2019-05-29,09:22:00
12012.95,2019-05-29,09:23:00
12013.45,2019-05-29,09:24:00
12015.25,2019-05-29,09:25:00
12017.2,2019-05-29,09:26:00
12017.0,2019-05-29,09:27:00
12023.85,2019-05-29,09:28:00
12025.75,2019-05-29,09:29:00
12019.2,2019-05-29,09:30:00
12015.5,2019-05-29,09:31:00
12020.2,2019-05-29,09:32:00
12020.1,2019-05-29,09:33:00
12014.55,2019-05-29,09:34:00
12018.05,2019-05-29,09:35:00
12020.1,2019-05-29,09:36:00
12016.0,2019-05-29,09:37:00
12019.5,2019-05-29,09:38:00
12013.95,2019-05-29,09:39:00
12011.25,2019-05-29,09:40:00
12012.45,2019-05-29,09:41:00
12010.95,2019-05-29,09:42:00
12011.65,2019-05-29,09:43:00
12011.15,2019-05-29,09:44:00
12016.0,2019-05-29,09:45:00
12013.35,2019-05-29,09:46:00
12007.9,2019-05-29,09:47:00
12004.0,2019-05-29,09:48:00
12002.4,2019-05-29,09:49:00
12006.25,2019-05-29,09:50:00
12002.65,2019-05-29,09:51:00
11996.55,2019-05-29,09:52:00
11999.15,2019-05-29,09:53:00
12002.05,2019-05-29,09:54:00
12005.9,2019-05-29,09:55:00
12003.65,2019-05-29,09:56:00
12009.0,2019-05-29,09:57:00
12004.95,2019-05-29,09:58:00
12006.75,2019-05-29,09:59:00
12007.25,2019-05-29,10:00:00
12008.95,2019-05-29,10:01:00
12004.85,2019-05-29,10:02:00
12000.25,2019-05-29,10:03:00
11999.25,2019-05-29,10:04:00
12001.2,2019-05-29,10:05:00
12006.7,2019-05-29,10:06:00
12006.1,2019-05-29,10:07:00
12004.45,2019-05-29,10:08:00
12005.5,2019-05-29,10:09:00
12003.7,2019-05-29,10:10:00
12000.55,2019-05-29,10:11:00
12001.3,2019-05-29,10:12:00
12001.3,2019-05-29,10:13:00
12000.85,2019-05-29,10:14:00
11972.3,2019-05-30,09:15:00
11977.65,2019-05-30,09:16:00
11982.7,2019-05-30,09:17:00
11987.65,2019-05-30,09:18:00
11982.25,2019-05-30,09:19:00
11979.95,2019-05-30,09:20:00
11976.85,2019-05-30,09:21:00
11973.4,2019-05-30,09:22:00
11972.5,2019-05-30,09:23:00
11970.15,2019-05-30,09:24:00
11972.45,2019-05-30,09:25:00
11968.95,2019-05-30,09:26:00
11969.95,2019-05-30,09:27:00
11971.1,2019-05-30,09:28:00
11972.25,2019-05-30,09:29:00
11976.8,2019-05-30,09:30:00
11978.6,2019-05-30,09:31:00
11975.75,2019-05-30,09:32:00
11978.1,2019-05-30,09:33:00
11973.35,2019-05-30,09:34:00
11974.25,2019-05-30,09:35:00
11977.35,2019-05-30,09:36:00
11979.15,2019-05-30,09:37:00
11982.1,2019-05-30,09:38:00
11987.1,2019-05-30,09:39:00
11994.4,2019-05-30,09:40:00
11995.5,2019-05-30,09:41:00
11997.9,2019-05-30,09:42:00
11997.1,2019-05-30,09:43:00
11996.65,2019-05-30,09:44:00
11999.4,2019-05-30,09:45:00
12002.9,2019-05-30,09:46:00
12001.7,2019-05-30,09:47:00
12000.8,2019-05-30,09:48:00
11998.1,2019-05-30,09:49:00
11995.45,2019-05-30,09:50:00
11996.45,2019-05-30,09:51:00
11996.25,2019-05-30,09:52:00
11999.1,2019-05-30,09:53:00
12003.45,2019-05-30,09:54:00
12004.7,2019-05-30,09:55:00
12007.9,2019-05-30,09:56:00
12005.35,2019-05-30,09:57:00
12003.4,2019-05-30,09:58:00
12004.15,2019-05-30,09:59:00
12002.1,2019-05-30,10:00:00
12004.25,2019-05-30,10:01:00
12007.9,2019-05-30,10:02:00
12009.7,2019-05-30,10:03:00
12010.05,2019-05-30,10:04:00
12010.45,2019-05-30,10:05:00
12008.6,2019-05-30,10:06:00
12009.1,2019-05-30,10:07:00
12009.2,2019-05-30,10:08:00
12005.65,2019-05-30,10:09:00
12006.7,2019-05-30,10:10:00
12008.8,2019-05-30,10:11:00
12011.45,2019-05-30,10:12:00
12015.0,2019-05-30,10:13:00
12015.15,2019-05-30,10:14:00
12088.0,2019-05-31,09:15:00
12097.5,2019-05-31,09:16:00
12105.75,2019-05-31,09:17:00
12102.5,2019-05-31,09:18:00
12097.95,2019-05-31,09:19:00
12102.2,2019-05-31,09:20:00
12106.7,2019-05-31,09:21:00
12111.15,2019-05-31,09:22:00
12114.45,2019-05-31,09:23:00
12110.4,2019-05-31,09:24:00
12109.5,2019-05-31,09:25:00
12110.95,2019-05-31,09:26:00
12116.35,2019-05-31,09:27:00
12117.35,2019-05-31,09:28:00
12122.15,2019-05-31,09:29:00
12123.05,2019-05-31,09:30:00
12121.1,2019-05-31,09:31:00
12121.55,2019-05-31,09:32:00
12121.85,2019-05-31,09:33:00
12119.85,2019-05-31,09:34:00
12113.65,2019-05-31,09:35:00
12113.35,2019-05-31,09:36:00
12114.45,2019-05-31,09:37:00
12118.75,2019-05-31,09:38:00
12121.95,2019-05-31,09:39:00
12121.7,2019-05-31,09:40:00
12117.1,2019-05-31,09:41:00
12119.05,2019-05-31,09:42:00
12121.4,2019-05-31,09:43:00
12120.3,2019-05-31,09:44:00
12123.95,2019-05-31,09:45:00
12125.35,2019-05-31,09:46:00
12119.2,2019-05-31,09:47:00
12121.6,2019-05-31,09:48:00
12121.1,2019-05-31,09:49:00
12124.0,2019-05-31,09:50:00
12128.05,2019-05-31,09:51:00
12130.15,2019-05-31,09:52:00
12129.4,2019-05-31,09:53:00
12129.75,2019-05-31,09:54:00
12129.3,2019-05-31,09:55:00
12128.05,2019-05-31,09:56:00
12128.0,2019-05-31,09:57:00
12127.85,2019-05-31,09:58:00
12124.9,2019-05-31,09:59:00
12127.15,2019-05-31,10:00:00
12126.15,2019-05-31,10:01:00
12125.45,2019-05-31,10:02:00
12127.1,2019-05-31,10:03:00
12129.3,2019-05-31,10:04:00
12132.0,2019-05-31,10:05:00
12135.5,2019-05-31,10:06:00
12135.05,2019-05-31,10:07:00
12136.05,2019-05-31,10:08:00
12132.1,2019-05-31,10:09:00
12128.75,2019-05-31,10:10:00
12129.9,2019-05-31,10:11:00
12127.65,2019-05-31,10:12:00
12128.2,2019-05-31,10:13:00
12130.25,2019-05-31,10:14:00
12050.5,2019-06-03,09:15:00
12035.15,2019-06-03,09:16:00
12027.2,2019-06-03,09:17:00
12033.15,2019-06-03,09:18:00
12040.35,2019-06-03,09:19:00
12047.6,2019-06-03,09:20:00
12059.7,2019-06-03,09:21:00
12055.45,2019-06-03,09:22:00
12059.5,2019-06-03,09:23:00
12064.8,2019-06-03,09:24:00
12061.75,2019-06-03,09:25:00
12062.8,2019-06-03,09:26:00
12072.9,2019-06-03,09:27:00
12074.0,2019-06-03,09:28:00
12067.2,2019-06-03,09:29:00
12073.6,2019-06-03,09:30:00
12070.3,2019-06-03,09:31:00
12072.35,2019-06-03,09:32:00
12065.25,2019-06-03,09:33:00
12064.55,2019-06-03,09:34:00
12065.55,2019-06-03,09:35:00
12073.85,2019-06-03,09:36:00
12070.05,2019-06-03,09:37:00
12066.85,2019-06-03,09:38:00
12066.85,2019-06-03,09:39:00
12064.0,2019-06-03,09:40:00
12071.65,2019-06-03,09:41:00
12070.0,2019-06-03,09:42:00
12077.2,2019-06-03,09:43:00
12074.6,2019-06-03,09:44:00
12072.6,2019-06-03,09:45:00
12075.15,2019-06-03,09:46:00
12070.45,2019-06-03,09:47:00
12073.85,2019-06-03,09:48:00
