epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
32,0.691385,0.538095238095,0.694006309148,0.688654,0.51953125,0.683804627249
33,0.685108,0.552380952381,0.704402515723,0.685829,0.53515625,0.697201017812
34,0.690343,0.542857142857,0.698113207547,0.691138,0.50390625,0.67012987013
35,0.687749,0.547619047619,0.698412698413,0.689791,0.4921875,0.659685863874
36,0.689224,0.533333333333,0.681818181818,0.680963,0.5625,0.72
37,0.687207,0.52380952381,0.679487179487,0.681046,0.546875,0.707070707071
38,0.689348,0.552380952381,0.684563758389,0.685111,0.4921875,0.659685863874
39,0.686045,0.57619047619,0.696245733788,0.680952,0.58203125,0.723514211886
40,0.68507,0.519047619048,0.645614035088,0.68174,0.55078125,0.691689008043
41,0.688349,0.561904761905,0.678321678322,0.678464,0.5703125,0.702702702703
42,0.681829,0.571428571429,0.689655172414,0.672842,0.62109375,0.744063324538
43,0.680349,0.595238095238,0.71186440678,0.665925,0.60546875,0.739018087855
44,0.683901,0.561904761905,0.693333333333,0.659423,0.60546875,0.736292428198
45,0.67806,0.57619047619,0.708196721311,0.650172,0.6171875,0.735135135135
46,0.66987,0.628571428571,0.738255033557,0.620417,0.671875,0.776595744681
47,0.656913,0.652380952381,0.749140893471,0.591219,0.66015625,0.738738738739
48,0.643862,0.680952380952,0.759856630824,0.537524,0.66015625,0.733944954128
49,0.62358,0.680952380952,0.739299610895,0.417264,0.71875,0.779141104294
50,0.571904,0.733333333333,0.772357723577,0.423283,0.74609375,0.8
51,0.52521,0.752380952381,0.781512605042,0.603905,0.6796875,0.738853503185
52,0.473045,0.761904761905,0.78813559322,0.67266,0.68359375,0.742857142857
53,0.488368,0.761904761905,0.786324786325,0.555931,0.7265625,0.794117647059
54,0.451306,0.757142857143,0.779220779221,0.552278,0.703125,0.77245508982
55,0.446605,0.77619047619,0.798283261803,0.407924,0.78515625,0.820846905537
56,0.43777,0.785714285714,0.811715481172,0.469937,0.74609375,0.789644012945
57,0.420984,0.795238095238,0.817021276596,0.467344,0.79296875,0.841791044776
58,0.407111,0.842857142857,0.85201793722,0.562505,0.7578125,0.80625
59,0.366619,0.814285714286,0.823529411765,0.447396,0.8203125,0.85534591195
60,0.354344,0.82380952381,0.834080717489,0.594089,0.7734375,0.81045751634
61,0.343559,0.842857142857,0.855895196507,0.430955,0.765625,0.815950920245
62,0.314853,0.833333333333,0.848484848485,0.552472,0.74609375,0.789644012945
63,0.283527,0.871428571429,0.885106382979,0.397615,0.83203125,0.855218855219
64,0.256891,0.871428571429,0.883116883117,0.322287,0.84765625,0.863157894737
65,0.223892,0.9,0.907488986784,0.34351,0.90234375,0.907063197026
66,0.203585,0.914285714286,0.918181818182,0.260479,0.94140625,0.942084942085
67,0.176099,0.928571428571,0.931506849315,0.455133,0.859375,0.857142857143
68,0.127812,0.952380952381,0.955357142857,0.491589,0.8671875,0.878571428571
69,0.105121,0.966666666667,0.968609865471,0.623266,0.81640625,0.825278810409
70,0.0845545,0.97619047619,0.977973568282,0.583124,0.85546875,0.867383512545
71,0.0541627,0.97619047619,0.977578475336,0.768834,0.80078125,0.80608365019
72,0.0330479,0.985714285714,0.986547085202,0.591493,0.83984375,0.845283018868
73,0.0151081,0.995238095238,0.995555555556,0.678632,0.80859375,0.820512820513
74,0.00708093,1.0,1.0,0.742524,0.80859375,0.826855123675
75,0.00389282,1.0,1.0,0.94548,0.81640625,0.838487972509
76,0.00383855,1.0,1.0,0.962061,0.78515625,0.804270462633
77,0.00357411,1.0,1.0,1.1358,0.74609375,0.770318021201
78,0.00347099,1.0,1.0,1.23073,0.7421875,0.798780487805
79,0.00339892,1.0,1.0,1.03196,0.79296875,0.828478964401
80,0.00279835,1.0,1.0,1.01085,0.796875,0.832258064516
81,0.00260452,1.0,1.0,1.17527,0.76953125,0.812698412698
82,0.00219293,1.0,1.0,1.20502,0.76171875,0.809968847352
83,0.00187564,1.0,1.0,1.11834,0.78125,0.825
84,0.00139982,1.0,1.0,1.46661,0.734375,0.771812080537
85,0.001335,1.0,1.0,1.60564,0.71484375,0.760655737705
86,0.00126043,1.0,1.0,1.72324,0.6953125,0.734693877551
87,0.00119061,1.0,1.0,1.7884,0.6875,0.751552795031
88,0.000904859,1.0,1.0,1.30268,0.75390625,0.804953560372
89,0.000852876,1.0,1.0,1.9182,0.68359375,0.717770034843
90,0.000853892,1.0,1.0,1.41405,0.75,0.774647887324
91,0.000605405,1.0,1.0,1.68266,0.72265625,0.754325259516
92,0.000785491,1.0,1.0,1.38349,0.7578125,0.808641975309
93,0.000610788,1.0,1.0,1.7775,0.67578125,0.729641693811
94,0.000671584,1.0,1.0,1.61753,0.72265625,0.767213114754
95,0.000645623,1.0,1.0,1.60039,0.73046875,0.770764119601
96,0.000602123,1.0,1.0,1.49951,0.73046875,0.779552715655
97,0.000568286,1.0,1.0,1.76697,0.70703125,0.738675958188
98,0.000618477,1.0,1.0,1.27746,0.76953125,0.813880126183
99,0.000611641,1.0,1.0,1.55472,0.7734375,0.806666666667
